"","AME_R","LO_R","NO","BU_R","PB","LH_R","LAL_R","SAD","CAN_R","AMMC_R","ICL_R","VES_R","IB_R","ATL_R","CRE_R","MB_PED_R","MB_VL_R","MB_ML_R","FLA_R","LOP_R","EB","AL_R","ME_R","FB","SLP_R","SIP_R","SMP_R","AVLP_R","PVLP_R","IVLP_R","PLP_R","AOTU_R","GOR_R","MB_CA_R","SPS_R","IPS_R","SCL_R","EPA_R","GNG","PRW","GA_R","AME_L","LO_L","BU_L","LH_L","LAL_L","CAN_L","AMMC_L","ICL_L","VES_L","IB_L","ATL_L","CRE_L","MB_PED_L","MB_VL_L","MB_ML_L","FLA_L","LOP_L","AL_L","ME_L","SLP_L","SIP_L","SMP_L","AVLP_L","PVLP_L","IVLP_L","PLP_L","AOTU_L","GOR_L","MB_CA_L","SPS_L","IPS_L","SCL_L","EPA_L","GA_L"
"Ntwk21",9.07281553398058,430.082524271845,2.99029126213592,0.116504854368932,15.6504854368932,6.67961165048544,1.00970873786408,55.2233009708738,0,0.461165048543689,59.1456310679612,1.63106796116505,4.82038834951456,0,163.378640776699,264.349514563107,361.980582524272,631.728155339806,0,737.339805825243,45.4368932038835,0,269.519417475728,2.25242718446602,109.631067961165,126.252427184466,19.7669902912621,287.058252427184,36.8446601941748,13.4126213592233,283.626213592233,34.1359223300971,4.66019417475728,469.747572815534,64.5922330097087,269.854368932039,28.3495145631068,1.63106796116505,555.029126213592,0.543689320388349,0,33.1504854368932,539.339805825243,0.543689320388349,4.46601941747573,5.8252427184466,0,0.932038834951456,31.4174757281553,0.116504854368932,0.985436893203884,0,57.9417475728155,172.854368932039,259.145631067961,328.854368932039,0,578.169902912621,0,620.033980582524,2.56310679611651,28.621359223301,29.5922330097087,13.631067961165,30.6407766990291,20.8252427184466,417.956310679612,17.2038834951456,9.63106796116505,306.174757281553,192.529126213592,290.276699029126,63.5339805825243,4.66019417475728,0.621359223300971
"Ntwk22",0,103.350253807107,3.85279187817259,0,43.2893401015228,0.730964467005076,0,108.065989847716,20.2639593908629,16.9086294416244,71.756345177665,7.85279187817259,234.162436548223,29.751269035533,0,0,0,0,11.6700507614213,23.2284263959391,0,0,1.01522842639594,91.9390862944162,8.44670050761421,0,19.492385786802,0,0,1.38071065989848,26.8071065989848,0,7.76142131979695,1.50253807106599,296.507614213198,69.3857868020305,20.994923857868,0.527918781725888,132.796954314721,14.9035532994924,0,21.5939086294416,1250.84263959391,1.58375634517767,160.248730964467,1.50761421319797,109.756345177665,19.2690355329949,1690.38578680203,79.736040609137,1579.98984771574,55.7055837563452,13.3197969543147,241.081218274112,3.81725888324873,11.3705583756345,37.746192893401,403.61421319797,29.8883248730964,4915.75634517767,338.908629441624,26.0710659898477,144.208121827411,466.41116751269,447.035532994924,60.0964467005076,1616.64974619289,114.497461928934,256.41116751269,15.8121827411168,4570.07106598985,1283.02030456853,803.091370558376,23.9441624365482,0
"Ntwk23",0,0,6.7005076142132,1.25888324873096,89.1928934010152,0,0,0,0,0,18.8426395939086,0,70.2131979695431,37.5228426395939,30.0862944162437,4.02030456852792,0,67.0406091370558,0,0,721.888324873096,0,0,5378.10659898477,0,0,14.2944162436548,0,0,0,0,0,0.690355329949239,0,0.406091370558376,0,0,0,0,0,0,0,0,0.446700507614213,0,0,0,0,85.5634517766497,0,22.6598984771574,14.4365482233503,43.4822335025381,0.406091370558376,0,35.3857868020305,0,0,0,0,0,0,14.9847715736041,0,0,0,0,0,7.59390862944162,0,18.3553299492386,0,0,0,1.6243654822335
"Ntwk24",0,83.248730964467,1.42131979695431,2.39593908629442,14.0913705583756,50.4263959390863,3.85786802030457,0.0406091370558376,0,0,29.1776649746193,4.30456852791878,2.04568527918782,13.4162436548223,1327.03045685279,184.97461928934,410.152284263959,1898.84263959391,36.756345177665,228.994923857868,226.299492385787,1.05583756345178,1.2994923857868,89.1015228426396,511.593908629442,483.624365482233,2478.36040609137,54.9847715736041,12.7106598984772,15.5126903553299,46.4670050761421,1072.23350253807,0.243654822335025,271.086294416244,4.30456852791878,24.9746192893401,67.756345177665,4.34517766497462,0.411167512690355,8.42639593908629,3.69543147208122,0,0,2.13705583756345,0.365482233502538,0,0,0,18.8375634517766,0,0,2.35532994923858,517.695431472081,199.842639593909,132.451776649746,1128.76649746193,1.6751269035533,0,0,0,80.1776649746193,236.857868020305,1277.82741116751,13.1065989847716,1.2994923857868,0,0.284263959390863,884.380710659898,0.527918781725888,82.741116751269,3.85279187817259,1.82741116751269,21.5583756345178,0,2.9238578680203
"Ntwk25",0,300.702564102564,8.51794871794872,6.1948717948718,43.1333333333333,13.3025641025641,16.9230769230769,263.235897435897,5.78461538461538,40.0461538461538,692.169230769231,65.6974358974359,345.969230769231,68.4461538461538,21.0871794871795,9.92820512820513,15.8358974358974,1.06666666666667,0,0.82051282051282,7.01538461538462,4.75897435897436,0,650.794871794872,54.7589743589744,61.8974358974359,166.876923076923,332.410256410256,231.015384615385,66.5076923076923,371.707692307692,69.8974358974359,168.333333333333,2.07179487179487,1013.6358974359,403.020512820513,219.215384615385,21.2769230769231,149.548717948718,0,0,0,689.928205128205,3.31794871794872,93.825641025641,24.7282051282051,10.2051282051282,65.7692307692308,2876.87179487179,70.1230769230769,1105.61025641026,150.471794871795,11.6102564102564,45.774358974359,12.6410256410256,1.27179487179487,0.0820512820512821,0,0.656410256410256,6.4,313.887179487179,172.435897435897,872.353846153846,2303.95897435897,1080.35897435897,49.2974358974359,1024.60512820513,107.333333333333,380.866666666667,5.04615384615385,2491.13333333333,394.579487179487,1147.54871794872,70.8512820512821,0.615384615384615
"Ntwk26",0,0,0,0,9.6063829787234,1982.02659574468,227.936170212766,1.1063829787234,0,6.01063829787234,65.0425531914894,61.7393617021277,55.468085106383,6.46808510638298,45.218085106383,85.7021276595745,0,3.31914893617021,7.70212765957447,0,0,3675.25,0,367.712765957447,33.8031914893617,0,35.5425531914894,1.57446808510638,1.70212765957447,0,15.4468085106383,0,7.5531914893617,805.446808510638,0,0,306.106382978723,0,594.63829787234,150.127659574468,3.15425531914894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72340425531915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ntwk27",0,0,30.2921348314607,0,974.011235955056,0,925.623595505618,0,0,0,0.674157303370786,0,0,0,1479.47191011236,2.94943820224719,0,380.224719101124,0,0,853.674157303371,0,0,2339.93820224719,0,0,0.359550561797753,6.16292134831461,197.432584269663,29.8651685393258,28.3595505617978,0,0.134831460674157,0,0,33.4438202247191,0,7.46067415730337,0,0,130.056179775281,0,0,1.75280898876405,0,0,0,0,531.926966292135,0.0898876404494382,13.8426966292135,8.13483146067416,9.93258426966292,0.629213483146067,0,67.8820224719101,0,0,0,0,0,0.764044943820225,0,0,0,0,0,0,14.0393258426966,18.0898876404494,44.2247191011236,0,0,0,1.97752808988764
"Ntwk28",0,607.977401129943,215.779661016949,4.51977401129944,5.19774011299435,75.1638418079096,5828.8813559322,134.050847457627,12.6553672316384,34.4971751412429,194.033898305085,1986.72881355932,266.361581920904,32.9943502824859,1627.46327683616,48.0112994350282,75.6610169491525,640.310734463277,76.1581920903955,107.016949152542,208.802259887006,28.7005649717514,845.649717514124,243.700564971751,20.9717514124294,228.378531073446,488.683615819209,603.485875706215,406.350282485876,806.683615819209,758.949152542373,82.2994350282486,194.587570621469,49.4915254237288,2474.16949152542,2035.37288135593,93.6949152542373,845.299435028249,636.118644067797,11.4802259887006,37.0677966101695,0,0,0,0,0,0,0,0,0,2.07909604519774,0,9.67231638418079,0,1.5819209039548,126.960451977401,4.51977401129944,0,0,0,0,0.271186440677966,10.8474576271186,0,0,0,0,1.31073446327684,0,0,1.53672316384181,0,0,0,0
"Ntwk29",0,0,0,0,2.75862068965517,0,0,0,0,0,0,0,0,0,0.367816091954023,0,0.0919540229885057,4,0,0,52.1379310344828,0,0,3.54022988505747,0,0.0459770114942529,0,0,0,0,0,0,0,0.0919540229885057,0,0,0,0,0,0,0,0,0,0.735632183908046,13.7931034482759,7.81609195402299,0,0,42.4367816091954,1.14942528735632,1.19540229885057,0,268.045977011494,768.64367816092,953.563218390805,1693.51724137931,0,0,7.2183908045977,0,7.40229885057471,36.0459770114943,142.620689655172,0,0,0,23.448275862069,10.4367816091954,0.32183908045977,1552.41379310345,0,0,254.896551724138,0,1.83908045977011
"Ntwk30",0,0,5.5028901734104,0.786127167630058,2.40462427745665,13.7803468208092,3.79190751445087,2085.47976878613,28.9942196531792,269.595375722543,7.67630057803468,108.075144508671,5.42196531791908,1.89595375722543,4.16184971098266,0.971098265895954,1.94219653179191,0.508670520231214,0,0,0.323699421965318,4.34682080924855,0,57.2947976878613,0,3.14450867052023,0.786127167630058,33.0924855491329,185.156069364162,600.728323699422,287.531791907514,0,8.46820809248555,0.601156069364162,747.751445086705,971.485549132948,6.79768786127168,17.4624277456647,527.364161849711,0,0,0,73.8959537572254,0.92485549132948,0.786127167630058,17.1271676300578,19.271676300578,876.682080924856,2.49132947976879,107.040462427746,1.61849710982659,0,0.046242774566474,0,0,0.092485549132948,0,206.658959537572,33.4277456647399,0.69364161849711,0.554913294797688,4.16184971098266,0,178.768786127168,102.017341040462,2603.19075144509,130.71098265896,0,5.35260115606936,0,961.086705202312,1154.32947976879,2.45086705202312,26.1734104046243,0
"Ntwk31",0,0,2.23391812865497,0.187134502923977,8.8421052631579,2151.52046783626,375.280701754386,0.233918128654971,0,14.7894736842105,129.187134502924,90.6842105263158,60.4678362573099,11.1461988304094,46.2690058479532,156.877192982456,0,0,9.02923976608187,0,0.187134502923977,6377.76023391813,0,390.74269005848,164.795321637427,0.140350877192982,39.4269005847953,7.48538011695906,24.5614035087719,1.02923976608187,71.0994152046784,0,4.47953216374269,651.058479532164,23.6491228070175,30.7368421052632,358.350877192982,0,172.988304093567,28.0116959064327,0.187134502923977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ntwk32",0,0,239.62962962963,14.5925925925926,452.771604938272,31.7530864197531,683.70987654321,2.22222222222222,0,0.148148148148148,57.6604938271605,43.9012345679012,28.1604938271605,142.925925925926,1826.43827160494,23.7839506172839,65.5493827160494,564.981481481482,0,0,1293,2.37037037037037,0,5198.53703703704,69.3024691358025,371.154320987654,677.450617283951,3.95061728395062,27.5308641975309,82.4814814814815,74.7592592592593,58.5740740740741,18.8827160493827,17.1728395061728,76.6604938271605,157.833333333333,184.271604938272,46.320987654321,15.4567901234568,0,115.722222222222,0,28.2469135802469,46.9938271604938,48.6913580246914,681.543209876543,0,0.197530864197531,180.901234567901,26.7160493827161,21.0555555555556,94.9506172839506,1794.05555555556,64.2962962962963,58.5740740740741,390.228395061728,0.691358024691358,0,0.0987654320987654,0,143.067901234568,582,646.074074074074,117.277777777778,74.7345679012346,318.024691358025,97.5555555555556,74.3641975308642,29.4074074074074,69.4074074074074,144.049382716049,114.567901234568,147.827160493827,16.8395061728395,183.617283950617
